timestamp_utc,participant_id,group,scenario_id,trial_index,condition,signal_shown,confidence_shown,decision,confidence_rating,response_time_seconds,actual_outcome,actual_decision,model_correct,decision_correct,model_recommended_decision,agrees_with_model
2026-08-12 10:06:36.515964,110,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,4,8.283,down,sell,True,True,sell,True
2026-08-12 10:35:36.014715,111,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,hold,3,113.789,down,sell,False,False,buy,False
2026-08-12 10:36:06.455182,111,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,buy,3,29.945,up,buy,False,True,sell,False
2026-08-12 10:36:35.092346,111,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,sell,3,28.02,up,buy,False,False,hold,False
2026-08-12 10:36:57.182176,111,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,3,21.65,flat,hold,False,False,sell,False
2026-08-12 10:37:29.796016,111,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,32.024,up,buy,False,False,hold,True
2026-08-12 10:37:52.377293,111,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,22.001,down,sell,True,True,sell,True
2026-08-12 10:38:14.642238,111,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,sell,3,21.668,down,sell,False,True,buy,False
2026-08-12 10:38:40.439231,111,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,25.336,up,buy,False,False,sell,True
2026-08-12 10:39:05.917797,111,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,24.997,flat,hold,True,True,hold,True
2026-08-12 10:39:28.098185,111,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,21.749,down,sell,True,True,sell,True
2026-08-12 10:39:56.971491,111,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,28.425,down,sell,False,False,buy,True
2026-08-12 10:40:19.190454,111,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,21.716,up,buy,True,True,buy,True
2026-08-12 10:40:42.967258,111,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,3,23.343,up,buy,True,True,buy,True
2026-08-12 10:41:03.571078,111,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,3,20.145,down,sell,False,True,hold,False
2026-08-12 10:42:15.876787,111,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,3,71.864,flat,hold,True,True,hold,True
2026-08-12 10:42:43.371298,111,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,3,26.996,down,sell,False,False,hold,True
2026-08-12 10:43:02.005078,124,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,5,36.048,down,sell,False,False,buy,True
2026-08-12 10:43:11.036863,111,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,27.205,down,sell,True,True,sell,True
2026-08-12 10:43:36.389287,111,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,24.918,flat,hold,True,False,hold,False
2026-08-12 10:43:44.287170,124,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,4,41.879,up,buy,False,False,sell,True
2026-08-12 10:43:58.721359,111,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,3,21.836,flat,hold,False,True,buy,False
2026-08-12 10:44:11.233828,124,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,26.532,up,buy,False,False,hold,True
2026-08-12 10:44:20.125145,111,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,3,20.966,up,buy,True,False,buy,False
2026-08-12 10:44:36.687825,124,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,hold,3,24.993,flat,hold,False,True,sell,False
2026-08-12 10:44:57.085619,124,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,19.892,up,buy,False,False,hold,True
2026-08-12 10:45:06.830035,124,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,9.165,down,sell,True,True,sell,True
2026-08-12 10:45:21.023954,124,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,hold,3,13.735,down,sell,False,False,buy,False
2026-08-12 10:45:44.101982,124,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,22.56,up,buy,False,False,sell,True
2026-08-12 10:46:10.013120,124,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,25.446,flat,hold,True,True,hold,True
2026-08-12 10:46:21.730066,124,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,11.287,down,sell,True,True,sell,True
2026-08-12 10:46:49.740722,124,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,sell,3,27.586,down,sell,False,True,buy,False
2026-08-12 10:47:06.771033,124,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,hold,3,16.577,up,buy,True,False,buy,False
2026-08-12 10:47:16.349031,124,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,sell,3,9.152,up,buy,True,False,buy,False
2026-08-12 10:47:22.347538,124,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,3,5.563,down,sell,False,True,hold,False
2026-08-12 10:47:33.354503,124,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,sell,3,10.584,flat,hold,True,False,hold,False
2026-08-12 10:47:42.530067,124,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,sell,3,8.664,down,sell,False,True,hold,False
2026-08-12 10:47:56.133251,124,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,hold,3,13.106,down,sell,True,False,sell,False
2026-08-12 10:48:06.423797,124,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,hold,3,9.862,flat,hold,True,True,hold,True
2026-08-12 10:48:11.602229,124,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,3,4.708,flat,hold,False,True,buy,False
2026-08-12 10:48:18.353428,124,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,3,6.317,up,buy,True,False,buy,False
2026-08-12 10:56:05.401136,84,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,sell,4,69.841,down,sell,False,True,buy,False
2026-08-12 10:56:21.962899,84,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,buy,5,16.114,up,buy,False,True,sell,False
2026-08-12 10:56:34.314027,84,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,11.913,up,buy,False,False,hold,True
2026-08-12 10:56:48.098849,84,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,3,13.224,flat,hold,False,False,sell,False
2026-08-12 11:04:33.826963,84,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,464.717,up,buy,False,False,hold,True
2026-08-12 11:04:43.282448,84,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,hold,3,8.535,down,sell,True,False,sell,False
2026-08-12 11:04:47.066270,84,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,hold,3,3.335,down,sell,False,False,buy,False
2026-08-12 11:04:50.401801,84,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,hold,3,2.537,up,buy,False,False,sell,False
2026-08-12 11:04:53.027295,84,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,2.223,flat,hold,True,True,hold,True
2026-08-12 11:04:56.735138,84,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,hold,3,2.713,down,sell,True,False,sell,False
2026-08-12 11:04:59.594695,84,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,hold,3,2.493,down,sell,False,False,buy,False
2026-08-12 11:05:03.602752,84,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,hold,3,3.573,up,buy,True,False,buy,False
2026-08-12 11:05:13.425979,84,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,sell,3,9.199,up,buy,True,False,buy,False
2026-08-12 11:05:19.963865,84,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,buy,3,6.102,down,sell,False,False,hold,False
2026-08-12 11:05:25.122809,84,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,3,4.757,flat,hold,True,True,hold,True
2026-08-12 11:05:35.176860,84,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,3,9.628,down,sell,False,False,hold,True
2026-08-12 11:05:36.607656,127,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,3,42.11,down,sell,False,False,buy,True
2026-08-12 11:05:41.292234,84,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,5.692,down,sell,True,True,sell,True
2026-08-12 11:05:48.712378,84,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,6.997,flat,hold,True,False,hold,False
2026-08-12 11:05:57.540972,84,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,buy,3,8.434,flat,hold,False,False,buy,True
2026-08-12 11:06:04.078610,84,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,3,6.129,up,buy,True,False,buy,False
2026-08-12 11:06:14.738913,127,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,hold,3,37.684,up,buy,False,False,sell,False
2026-08-12 11:06:37.541316,127,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,22.416,up,buy,False,False,hold,True
2026-08-12 11:07:02.458048,127,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,sell,3,24.469,flat,hold,False,False,sell,True
2026-08-12 11:07:23.806291,127,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,20.915,up,buy,False,False,hold,True
2026-08-12 11:07:38.788164,127,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,14.592,down,sell,True,True,sell,True
2026-08-12 11:08:00.109561,127,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,sell,3,20.89,down,sell,False,True,buy,False
2026-08-12 11:08:36.855023,127,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,2,36.335,up,buy,False,False,sell,True
2026-08-12 11:08:45.961588,127,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,8.612,flat,hold,True,True,hold,True
2026-08-12 11:09:30.656916,127,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,44.236,down,sell,True,True,sell,True
2026-08-12 11:09:42.095299,127,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,10.899,down,sell,False,False,buy,True
2026-08-12 11:40:51.508699,123,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,sell,3,29.023,down,sell,False,True,buy,False
2026-08-12 11:41:05.196637,123,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,13.073,up,buy,False,False,sell,True
2026-08-12 11:41:12.008496,123,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,6.401,up,buy,False,False,hold,True
2026-08-12 11:41:15.941407,123,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,sell,3,3.431,flat,hold,False,False,sell,True
2026-08-12 11:41:19.275875,123,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,sell,3,2.925,up,buy,False,False,hold,False
2026-08-12 11:41:22.893567,123,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,buy,3,3.192,down,sell,True,False,sell,False
2026-08-12 11:41:26.061742,123,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,3,2.325,down,sell,False,False,buy,True
2026-08-12 11:41:29.893329,123,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,buy,3,3.414,up,buy,False,True,sell,False
2026-08-12 11:41:32.744480,123,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,2.436,flat,hold,True,True,hold,True
2026-08-12 11:41:36.208410,123,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,3.037,down,sell,True,True,sell,True
2026-08-12 11:41:42.210788,123,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,5.551,down,sell,False,False,buy,True
2026-08-12 11:41:48.029057,123,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,5.369,up,buy,True,True,buy,True
2026-08-12 11:41:53.431883,123,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,3,4.97,up,buy,True,True,buy,True
2026-08-12 11:41:57.634448,123,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,3,3.755,down,sell,False,False,hold,True
2026-08-12 11:42:00.710315,123,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,3,2.645,flat,hold,True,True,hold,True
2026-08-12 11:42:03.474015,123,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,sell,3,2.357,down,sell,False,True,hold,False
2026-08-12 11:42:07.336558,123,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,3.407,down,sell,True,True,sell,True
2026-08-12 11:42:10.408660,123,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,2.629,flat,hold,True,False,hold,False
2026-08-12 11:42:13.317597,123,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,sell,3,2.468,flat,hold,False,False,buy,False
2026-08-12 11:42:15.670844,123,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,3,1.934,up,buy,True,False,buy,False
2026-08-12 12:26:08.553428,109,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,5,11.03,down,sell,False,False,buy,False
2026-08-12 12:26:12.727561,109,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,sell,5,3.933,up,buy,True,False,buy,False
2026-08-12 12:26:18.079165,109,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,buy,2,5.074,up,buy,True,True,buy,True
2026-08-12 12:26:24.116451,109,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,hold,4,5.795,down,sell,False,False,hold,True
2026-08-12 12:26:28.438291,109,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,hold,3,4.03,flat,hold,True,True,hold,True
2026-08-12 12:26:31.795420,109,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,buy,3,3.098,down,sell,False,False,hold,False
2026-08-12 12:26:34.949907,109,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,3,2.903,down,sell,True,True,sell,True
2026-08-12 12:26:38.104915,109,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,hold,3,2.896,flat,hold,True,True,hold,True
2026-08-12 12:26:41.080212,109,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,buy,3,2.735,flat,hold,False,False,buy,True
2026-08-12 12:26:44.123172,109,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,sell,3,2.708,up,buy,True,False,buy,False
2026-08-12 12:26:48.928288,109,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,buy,3,4.531,down,sell,False,False,buy,True
2026-08-12 12:26:52.677842,109,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,sell,3,3.478,up,buy,False,False,sell,True
2026-08-12 12:26:56.070476,109,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,hold,3,3.148,up,buy,False,False,hold,True
2026-08-12 12:27:00.323883,109,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,sell,3,3.922,flat,hold,False,False,sell,True
2026-08-12 12:27:04.092320,109,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,5,3.495,up,buy,False,False,hold,True
2026-08-12 12:27:12.340730,109,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,5,7.96,down,sell,True,True,sell,True
2026-08-12 12:27:18.254800,109,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,buy,3,5.68,down,sell,False,False,buy,True
2026-08-12 12:27:22.527695,109,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,3,4.021,up,buy,False,False,sell,True
2026-08-12 12:27:27.234326,109,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,3,4.402,flat,hold,True,True,hold,True
2026-08-12 12:27:33.908030,109,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,buy,3,6.414,down,sell,True,False,sell,False
2026-08-12 15:03:05.945082,119,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,3,33.776,down,sell,False,False,buy,True
2026-08-12 15:03:19.860244,119,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,buy,3,13.598,up,buy,False,True,sell,False
2026-08-12 15:03:27.495637,119,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,7.08,up,buy,False,False,hold,True
2026-08-12 15:04:06.800989,119,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,3,38.985,flat,hold,False,False,sell,False
2026-08-12 15:04:16.689753,119,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,9.586,up,buy,False,False,hold,True
2026-08-12 15:04:26.798309,119,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,hold,4,9.834,down,sell,True,False,sell,False
2026-08-12 15:04:35.689418,119,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,sell,4,8.562,down,sell,False,True,buy,False
2026-08-12 15:04:45.430739,119,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,4,9.422,up,buy,False,False,sell,True
2026-08-12 15:04:58.189069,119,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,4,12.468,flat,hold,True,True,hold,True
2026-08-12 15:05:04.530904,119,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,4,6.079,down,sell,True,True,sell,True
2026-08-12 15:05:11.625324,119,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,4,6.485,down,sell,False,False,buy,True
2026-08-12 15:05:28.579581,119,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,4,16.664,up,buy,True,True,buy,True
2026-08-12 15:05:34.656166,119,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,3,5.639,up,buy,True,True,buy,True
2026-08-12 15:05:40.270391,119,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,3,5.315,down,sell,False,False,hold,True
2026-08-12 15:05:48.053428,119,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,3,7.507,flat,hold,True,False,hold,False
2026-08-12 15:05:52.294420,119,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,3,3.948,down,sell,False,False,hold,True
2026-08-12 15:05:56.425527,119,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,3.838,down,sell,True,True,sell,True
2026-08-12 15:06:01.322687,119,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,4.6,flat,hold,True,False,hold,False
2026-08-12 15:06:08.448169,119,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,sell,3,4.509,flat,hold,False,False,buy,False
2026-08-12 15:06:14.890473,119,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,3,6.124,up,buy,True,False,buy,False
2026-08-12 16:39:30.655786,94,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,sell,3,40.326,down,sell,False,True,buy,False
2026-08-12 16:39:50.723597,94,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,19.738,up,buy,False,False,sell,True
2026-08-12 16:40:09.421303,94,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,sell,3,18.357,up,buy,False,False,hold,False
2026-08-12 16:40:15.544529,94,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,3,5.864,flat,hold,False,False,sell,False
2026-08-12 16:40:26.993862,94,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,buy,3,10.831,up,buy,False,True,hold,False
2026-08-12 16:40:32.501844,94,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,buy,3,5.201,down,sell,True,False,sell,False
2026-08-12 16:40:42.272389,94,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,3,9.429,down,sell,False,False,buy,True
2026-08-12 16:40:51.881954,94,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,9.312,up,buy,False,False,sell,True
2026-08-12 16:41:10.036284,94,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,sell,3,17.878,flat,hold,True,False,hold,False
2026-08-12 16:41:15.136670,94,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,4.846,down,sell,True,True,sell,True
2026-08-12 16:41:22.481863,94,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,7.037,down,sell,False,False,buy,True
2026-08-12 16:41:38.076938,94,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,15.305,up,buy,True,True,buy,True
2026-08-12 16:41:50.891468,94,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,3,12.531,up,buy,True,True,buy,True
2026-08-12 16:41:56.377183,94,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,3,5.192,down,sell,False,True,hold,False
2026-08-12 16:42:03.629511,94,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,3,6.955,flat,hold,True,False,hold,False
2026-08-12 16:42:12.555217,94,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,buy,3,8.691,down,sell,False,False,hold,False
2026-08-12 16:42:17.337568,94,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,4.49,down,sell,True,True,sell,True
2026-08-12 16:42:22.009959,94,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,4.371,flat,hold,True,False,hold,False
2026-08-12 16:42:44.105111,94,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,sell,3,21.825,flat,hold,False,False,buy,False
2026-08-12 16:42:50.648782,94,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,3,6.273,up,buy,True,True,buy,True
2026-08-12 17:01:10.918515,132,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,sell,3,26.093,down,sell,False,True,buy,False
2026-08-12 17:01:49.373146,132,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,4,38.151,up,buy,False,False,sell,True
2026-08-12 17:03:05.624781,132,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,buy,3,75.916,up,buy,False,True,hold,False
2026-08-12 17:03:19.109256,132,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,4,13.158,flat,hold,False,False,sell,False
2026-08-12 17:03:57.920711,132,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,buy,3,38.532,up,buy,False,True,hold,False
2026-08-12 17:04:14.368840,132,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,buy,3,16.107,down,sell,True,False,sell,False
2026-08-12 17:05:03.661075,132,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,3,48.979,down,sell,False,False,buy,True
2026-08-12 17:05:18.063544,132,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,14.112,up,buy,False,False,sell,True
2026-08-12 17:05:29.773857,132,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,11.429,flat,hold,True,True,hold,True
2026-08-12 17:05:45.707688,132,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,15.451,down,sell,True,True,sell,True
2026-08-12 17:06:45.371845,132,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,59.377,down,sell,False,False,buy,True
2026-08-12 17:06:59.047661,132,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,sell,3,13.392,up,buy,True,False,buy,False
2026-08-12 17:09:03.500587,132,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,hold,3,124.119,up,buy,True,False,buy,False
2026-08-12 17:09:18.162773,132,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,3,14.365,down,sell,False,True,hold,False
2026-08-12 17:09:25.702434,132,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,3,7.264,flat,hold,True,False,hold,False
2026-08-12 17:09:35.973358,132,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,sell,4,9.979,down,sell,False,True,hold,False
2026-08-12 17:09:42.336636,132,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,hold,3,6.119,down,sell,True,False,sell,False
2026-08-12 17:09:48.796562,132,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,6.198,flat,hold,True,False,hold,False
2026-08-12 17:09:55.951725,132,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,3,6.909,flat,hold,False,True,buy,False
2026-08-12 17:10:02.617616,132,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,3,6.389,up,buy,True,True,buy,True
2026-08-12 22:03:07.067000,58,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,sell,5,88.183,down,sell,False,True,buy,False
2026-08-12 22:03:20.997417,58,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,buy,5,13.463,up,buy,True,True,buy,True
2026-08-12 22:03:52.592578,58,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,sell,5,31.113,up,buy,True,False,buy,False
2026-08-12 22:04:06.635750,58,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,hold,5,13.618,down,sell,False,False,hold,True
2026-08-12 22:04:17.293531,58,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,5,10.239,flat,hold,True,False,hold,False
2026-08-12 22:04:59.621369,58,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,sell,3,41.687,down,sell,False,True,hold,False
2026-08-12 22:05:39.197100,58,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,2,38.768,down,sell,True,True,sell,True
2026-08-12 22:05:56.733492,58,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,3,16.991,flat,hold,True,False,hold,False
2026-08-12 22:07:43.011872,58,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,105.741,flat,hold,False,True,buy,False
2026-08-12 22:07:58.403580,58,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,sell,4,14.892,up,buy,True,False,buy,False
2026-08-12 22:08:12.689359,58,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,buy,3,13.768,down,sell,False,False,buy,True
2026-08-12 22:08:25.731715,58,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,buy,3,12.625,up,buy,False,True,sell,False
